#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,1.911691,5.010025,0.000000,2.407055,3.324327,0.513158,14.997609
0.000000,0.000000,2.605010,3.573732,0.000000,2.727066,3.828397,0.054876,13.907343
0.000000,0.000000,1.633259,2.577991,0.000000,2.916138,3.145925,0.055747,12.035542
0.000000,0.000000,1.512070,2.309309,0.000000,1.802496,2.972004,0.517397,11.164320
0.000000,0.000000,1.494412,2.340785,0.000000,3.201204,4.144488,0.064455,10.367444
0.000000,0.000000,1.691216,2.569588,0.000000,2.043589,3.695958,0.060140,27.514124
0.000000,0.000000,1.413049,3.004490,0.000000,2.860583,3.048816,0.488308,11.636574
0.000000,0.000000,1.725298,2.414704,0.000000,3.583873,3.526643,0.059083,11.837229
0.000000,0.000000,1.623713,2.317043,0.000000,3.643174,3.183873,0.054459,12.460032
0.000000,0.000000,1.447108,2.939629,0.000000,3.251372,3.019406,0.064108,12.618090
0.000000,0.000000,1.762909,3.273430,0.000000,1.422387,21.810011,0.692423,12.798106
0.000000,0.000000,1.576738,2.538514,0.000000,3.758422,5.211179,0.098563,29.551069
0.000000,0.000000,2.344114,3.527482,0.000000,1.933770,3.641526,0.066515,16.488494
0.000000,0.000000,1.759876,2.643924,0.000000,2.213763,3.376963,0.071466,11.393495
0.000000,0.000000,1.774459,2.478733,0.000000,1.435487,3.024079,0.653040,11.223014
0.000000,0.000000,2.111907,2.525127,0.000000,2.951386,4.023039,0.071882,11.147236
0.000000,0.000000,1.765519,2.583840,0.000000,1.794201,3.629562,0.076864,12.786136
0.000000,0.000000,1.666531,2.562205,0.000000,1.461160,3.552356,0.072565,26.369978
0.000000,0.000000,1.751716,2.657442,0.000000,1.367349,2.924502,0.871868,11.040535
0.000000,0.000000,1.658113,2.845332,0.000000,3.808407,4.590904,0.073746,11.141840
0.000000,0.000000,2.584731,2.860944,0.000000,2.211583,4.505089,0.080069,15.480809
0.000000,0.000000,1.893872,2.847292,0.000000,2.093853,3.344882,0.079649,12.953371
0.000000,0.000000,1.493639,2.644495,0.000000,3.618557,4.107130,0.929794,11.098957
0.000000,0.000000,1.836418,2.754455,0.000000,3.514827,4.778393,0.073008,28.716383
0.000000,0.000000,1.671882,2.997329,0.000000,1.771193,3.336484,0.080192,14.622887
0.000000,0.000000,3.281860,2.447856,0.000000,1.243013,2.578487,0.638992,12.297376
0.000000,0.000000,3.357852,2.370608,0.000000,2.470471,3.903676,0.054857,11.550061
0.000000,0.000000,1.684712,3.646112,0.000000,1.199781,2.996561,0.609761,13.146491
0.000000,0.000000,1.444157,3.387390,0.000000,3.637074,5.051869,0.076236,10.945899
0.000000,0.000000,1.685908,3.804305,0.000000,1.375617,2.912235,0.443576,35.809921
0.000000,0.000000,2.415938,2.291336,0.000000,1.797104,3.264648,0.047573,10.766945
0.000000,0.000000,2.856097,2.464029,0.000000,1.207781,2.723732,0.543276,11.784102
0.000000,0.000000,1.583690,3.730481,0.000000,3.266765,3.289822,0.051814,11.176706
0.000000,0.000000,1.671512,2.121079,0.000000,1.153699,2.302311,0.399416,11.618578
0.000000,0.000000,1.527555,2.008410,0.000000,1.816378,2.871050,0.043996,8.478670
0.000000,0.000000,2.125060,2.417225,0.000000,1.362637,2.938588,0.647725,30.284883
0.000000,0.000000,2.045886,2.956219,0.000000,1.638738,2.699432,0.384114,11.249895
0.000000,0.000000,1.977515,2.195159,0.000000,1.743841,3.208145,0.044812,9.994796
0.000000,0.000000,1.849926,2.214115,0.000000,1.182310,2.662621,0.860022,10.255233
0.000000,0.000000,2.083819,2.194958,0.000000,3.219385,3.983852,0.063375,10.151758
0.000000,0.000000,3.595373,2.467941,0.000000,1.473178,3.275912,0.535150,14.802658
0.000000,0.000000,2.593188,2.339634,0.000000,2.893807,4.198604,0.061260,11.504038
0.000000,0.000000,4.346795,2.424129,0.000000,1.262838,3.448705,0.627678,27.701725
0.000000,0.000000,1.600359,2.395099,0.000000,2.344803,3.582514,0.060700,10.743530
0.000000,0.000000,1.754975,2.383134,0.000000,1.170627,2.985472,0.468304,11.510204
0.000000,0.000000,1.947466,2.417085,0.000000,1.797979,3.257179,0.049480,10.245451
0.000000,0.000000,1.735026,2.678442,0.000000,1.477691,2.885873,0.525186,10.916116
0.000000,0.000000,1.654629,2.445517,0.000000,2.085545,22.659602,0.081112,10.261875
0.000000,0.000000,1.699138,2.451633,0.000000,1.342446,3.248252,0.562886,30.550530
0.000000,0.000000,3.348808,2.799609,0.000000,2.861181,3.856419,0.061914,12.706179
0.000000,0.000000,1.583662,2.345939,0.000000,1.471037,3.717148,0.062102,12.065198
0.000000,0.000000,1.825569,2.389412,0.000000,1.421340,3.163776,0.662499,10.735599
0.000000,0.000000,3.566600,2.402138,0.000000,3.642840,4.431502,0.066476,12.545594
0.000000,0.000000,3.443599,2.529948,0.000000,1.975792,4.139897,0.078629,15.634066
0.000000,0.000000,1.589742,2.666220,0.000000,1.369631,2.946308,0.733733,28.015440
0.000000,0.000000,1.636991,4.115919,0.000000,3.711549,4.555549,0.073060,12.326421
0.000000,0.000000,1.741417,4.547120,0.000000,1.824476,3.885570,0.072690,16.212847
0.000000,0.000000,2.043306,2.483173,0.000000,1.452635,3.190236,0.068755,11.683820
0.000000,0.000000,3.576412,2.395208,0.000000,1.174565,2.928894,0.801452,12.095261
0.000000,0.000000,2.712857,2.564556,0.000000,3.398656,25.696872,0.073404,11.584383
0.000000,0.000000,1.708504,3.426500,0.000000,2.306357,4.174052,0.068976,35.834385
0.000000,0.000000,1.777975,3.028433,0.000000,1.835386,3.645813,0.073605,12.807708
0.000000,0.000000,1.721837,2.702325,0.000000,2.071030,4.148845,0.980406,11.511329
0.000000,0.000000,3.191430,3.267226,0.000000,4.080847,4.918850,0.078820,15.287057
0.000000,0.000000,1.805773,2.974792,0.000000,1.804989,4.340127,0.078981,15.415543
0.000000,0.000000,1.969516,2.599144,0.000000,1.725797,3.628877,0.074649,12.331888
0.000000,0.000000,2.449083,2.707981,0.000000,1.233175,3.226937,0.914647,25.769030
0.000000,0.000000,3.658906,3.046597,0.000000,3.594827,5.019079,0.073684,13.610907
0.000000,0.000000,2.892660,2.704052,0.000000,1.727673,3.855452,0.085862,15.848417
0.000000,0.000000,1.646788,2.534671,0.000000,1.354655,3.299238,0.072589,11.233735
0.000000,0.000000,1.645498,2.774783,0.000000,1.180483,3.087370,0.864369,10.509203
0.000000,0.000000,3.351418,2.749270,0.000000,3.452303,24.031059,0.073026,12.695853
0.000000,0.000000,3.313197,3.047316,0.000000,1.710940,3.663235,0.073714,35.469465
0.000000,0.000000,2.586671,2.712684,0.000000,1.244302,2.569013,0.819807,12.213567
0.000000,0.000000,1.858431,2.607700,0.000000,2.918370,4.946898,0.067987,10.536530
0.000000,0.000000,3.140718,2.600675,0.000000,1.565903,3.926599,0.073717,15.170622
0.000000,0.000000,1.689091,2.748085,0.000000,1.199432,3.315372,0.824431,11.506444
0.000000,0.000000,1.741863,2.696295,0.000000,3.643454,22.375442,0.074290,11.257854
0.000000,0.000000,3.008779,2.692326,0.000000,1.748141,3.965584,0.077547,33.458743
0.000000,0.000000,4.189201,2.753060,0.000000,1.334724,3.192706,0.902391,14.327019
0.000000,0.000000,1.716042,2.769437,0.000000,3.807267,4.960788,0.077732,11.434073
0.000000,0.000000,1.581131,3.417501,0.000000,1.967666,4.001809,0.082899,15.573127
0.000000,0.000000,1.461510,2.683126,0.000000,1.349642,3.181661,0.077812,11.703079
0.000000,0.000000,1.574369,2.457374,0.000000,2.848526,3.080297,0.733022,10.089717
0.000000,0.000000,2.340656,3.234546,0.000000,4.250826,3.953897,0.060411,27.982267
0.000000,0.000000,1.946423,2.551926,0.000000,1.456046,3.483139,0.061892,14.181648
0.000000,0.000000,1.784333,3.067952,0.000000,2.056807,3.167520,0.647260,11.142024
0.000000,0.000000,1.852131,2.476706,0.000000,3.032997,4.174446,0.062305,11.549590
0.000000,0.000000,1.658937,2.508739,0.000000,1.450423,3.264191,0.060865,12.846193
0.000000,0.000000,1.578838,2.389383,0.000000,0.947299,2.603421,0.543767,10.061577
0.000000,0.000000,1.645469,2.336778,0.000000,2.231187,3.782241,0.050513,9.408129
0.000000,0.000000,1.723854,2.297543,0.000000,1.368406,2.785791,0.054248,23.047017
0.000000,0.000000,1.960765,3.182858,0.000000,1.032154,2.290026,0.593443,10.804199
0.000000,0.000000,1.766650,3.475104,0.000000,2.318667,3.084287,0.061337,10.498558
0.000000,0.000000,1.693881,2.622973,0.000000,1.319879,2.726629,0.660842,11.100258
0.000000,0.000000,1.616438,2.669273,0.000000,2.879026,4.043607,0.066961,10.385198
0.000000,0.000000,1.719617,3.396606,0.000000,1.927430,4.100913,0.069262,13.620774
0.000000,0.000000,1.468373,2.510057,0.000000,1.415313,3.233769,0.670955,30.174881
0.000000,0.000000,1.706834,2.568267,0.000000,3.164208,4.518233,0.061000,11.157067
0.000000,0.000000,1.720198,2.524793,0.000000,1.633705,3.609790,0.068804,13.478997
0.000000,0.000000,1.650189,2.442308,0.000000,1.383744,3.087685,0.672090,10.789011
0.000000,0.000000,1.556032,2.643771,0.000000,3.914645,4.753636,0.067419,10.762333
0.000000,0.000000,1.871820,3.369019,0.000000,1.935848,3.537445,0.075976,15.637392
0.000000,0.000000,1.839860,2.682755,0.000000,1.853065,3.262120,0.072172,24.224988
0.000000,0.000000,2.749962,2.890085,0.000000,1.634934,2.746349,0.909753,12.391101
0.000000,0.000000,2.702268,2.823843,0.000000,3.974766,4.071444,0.081404,12.342354
0.000000,0.000000,2.708551,2.605078,0.000000,1.866209,4.257074,0.088098,14.980933
0.000000,0.000000,1.954309,2.411883,0.000000,1.581427,3.038457,0.078264,12.049072
0.000000,0.000000,1.482133,2.349671,0.000000,1.742004,23.959906,0.096478,9.915840
0.000000,0.000000,3.228125,2.944122,0.000000,1.200641,2.629795,0.741417,33.634418
0.000000,0.000000,2.867064,2.945508,0.000000,2.242747,3.489389,0.062814,11.816675
0.000000,0.000000,1.658626,3.691716,0.000000,1.456302,3.172981,0.059126,12.467221
0.000000,0.000000,1.754986,3.721330,0.000000,2.696565,2.717202,0.059855,11.346132
0.000000,0.000000,1.412337,2.277245,0.000000,0.947904,2.617196,0.587323,10.521311
0.000000,0.000000,1.730954,2.224227,0.000000,3.258100,24.435323,0.057732,9.387854
0.000000,0.000000,1.546251,3.296904,0.000000,1.247134,2.908006,0.058702,34.079851
0.000000,0.000000,2.324145,2.395448,0.000000,1.895161,2.522144,0.485007,10.272163
0.000000,0.000000,1.620701,2.321961,0.000000,2.295616,3.334863,0.052544,10.137438
0.000000,0.000000,1.986298,2.416258,0.000000,1.654268,2.753487,0.055843,11.337310
0.000000,0.000000,1.619351,2.468299,0.000000,1.209264,2.469098,0.457988,9.746156
0.000000,0.000000,1.651002,2.511823,0.000000,1.888105,3.325037,0.051681,9.595191
0.000000,0.000000,3.958276,2.217366,0.000000,1.700398,2.885653,0.385384,12.675760
0.000000,0.000000,3.905877,2.300291,0.000000,2.181850,3.608682,0.051944,30.918103
0.000000,0.000000,2.225835,3.938447,0.000000,1.632551,3.073263,0.047594,13.315536
0.000000,0.000000,1.567282,2.589558,0.000000,1.437625,2.861077,0.568702,10.135739
0.000000,0.000000,1.600150,2.385836,0.000000,2.437801,3.647939,0.058641,10.153967
0.000000,0.000000,1.618567,2.440223,0.000000,1.516973,3.555635,0.063493,11.550934
0.000000,0.000000,1.632762,2.668022,0.000000,1.509441,24.432076,0.632065,10.741338
0.000000,0.000000,2.178168,2.811812,0.000000,3.742304,5.101107,0.095382,33.075445
0.000000,0.000000,1.565071,4.574478,0.000000,3.193882,3.799889,0.064402,16.966279
0.000000,0.000000,1.518687,3.382201,0.000000,1.604904,3.496743,0.073433,13.367982
0.000000,0.000000,1.737302,4.321721,0.000000,1.511277,3.080956,0.071199,12.815935
0.000000,0.000000,1.854677,3.918550,0.000000,2.283965,2.995949,1.042452,12.001013
0.000000,0.000000,1.794500,3.137632,0.000000,5.800097,5.115806,0.099243,12.827402
0.000000,0.000000,1.839784,4.094329,0.000000,2.921752,5.305783,0.096781,30.910198
0.000000,0.000000,1.642666,3.046810,0.000000,2.675811,4.351249,0.104820,14.696178
0.000000,0.000000,1.759340,4.012184,0.000000,2.248948,4.364952,0.100973,14.568761
0.000000,0.000000,1.637916,3.968198,0.000000,1.784509,3.518713,1.153282,13.989460
0.000000,0.000000,3.751794,2.954590,0.000000,5.011230,23.430985,0.143164,14.824152
0.000000,0.000000,1.730864,3.010748,0.000000,3.334908,5.950409,0.100476,35.160322
0.000000,0.000000,1.549783,3.724554,0.000000,3.012133,5.633781,0.113983,16.408889
0.000000,0.000000,1.765476,3.024990,0.000000,2.643411,5.343781,0.112168,15.343790
0.000000,0.000000,1.752428,3.389514,0.000000,2.169612,4.933069,0.114303,15.081110
0.000000,0.000000,1.705946,3.150488,0.000000,1.961965,25.852935,0.108481,13.914710
0.000000,0.000000,1.669653,3.016360,0.000000,2.206443,3.955509,1.271348,34.471634
0.000000,0.000000,2.120187,4.683533,0.000000,6.331278,7.335497,0.120804,15.934887
0.000000,0.000000,3.684311,3.109642,0.000000,3.439291,6.212968,0.112947,22.479440
0.000000,0.000000,1.760886,3.051151,0.000000,3.049445,6.740404,0.153912,16.403830
0.000000,0.000000,1.612812,3.470488,0.000000,2.419403,29.267960,0.154925,17.153407
0.000000,0.000000,1.770283,4.664847,0.000000,2.248706,5.346815,0.117973,40.341790
0.000000,0.000000,2.487847,3.655899,0.000000,1.965681,4.785693,0.122085,15.898320
0.000000,0.000000,2.018471,3.018556,0.000000,1.666094,4.313518,0.107749,13.623877
0.000000,0.000000,1.653659,2.982682,0.000000,1.604418,4.172775,1.230459,12.320359
0.000000,0.000000,2.063761,3.082754,0.000000,5.833371,6.902791,0.115228,13.644455
0.000000,0.000000,1.612291,3.066255,0.000000,3.189952,5.842737,0.117768,19.430506
0.000000,0.000000,1.765229,5.152354,0.000000,4.312073,5.435032,0.122726,30.519298
0.000000,0.000000,1.543650,3.377971,0.000000,2.156163,4.805826,0.129793,16.859774
0.000000,0.000000,3.403581,3.554561,0.000000,1.951008,4.030111,1.160392,16.034230
0.000000,0.000000,2.211977,3.200194,0.000000,4.409786,5.232743,0.091111,14.461023
0.000000,0.000000,2.073405,2.825241,0.000000,2.620065,4.404683,0.089828,16.333427
0.000000,0.000000,1.456938,2.893386,0.000000,1.867180,3.767966,0.099713,31.972176
0.000000,0.000000,1.631194,3.099919,0.000000,1.528764,3.114593,0.096509,12.409406
0.000000,0.000000,1.759576,2.970789,0.000000,1.441361,2.684166,0.949115,11.111272
0.000000,0.000000,1.718386,2.819940,0.000000,2.625950,3.252865,0.070008,11.172636
0.000000,0.000000,1.678378,2.585141,0.000000,1.270290,2.810264,0.067587,11.779334
0.000000,0.000000,1.674591,2.648951,0.000000,1.217003,2.428667,0.070380,9.925900
0.000000,0.000000,1.919081,2.650052,0.000000,1.257094,2.508188,0.976111,9.708613
0.000000,0.000000,1.531782,3.810071,0.000000,2.637670,3.295360,0.069418,21.080948
0.000000,0.000000,1.646578,2.718940,0.000000,1.335142,2.685684,0.068227,11.855742
0.000000,0.000000,1.693578,2.620878,0.000000,1.137154,2.716730,0.727811,9.856540
0.000000,0.000000,1.537628,2.493816,0.000000,3.005787,4.139261,0.065836,10.869259
0.000000,0.000000,2.067378,3.278556,0.000000,1.624708,2.889297,0.077568,14.172320
0.000000,0.000000,1.787464,2.518273,0.000000,1.454254,2.661939,0.714757,10.370108
0.000000,0.000000,3.244705,2.493684,0.000000,2.374471,3.577578,0.063165,32.736625
0.000000,0.000000,4.779869,2.593750,0.000000,1.460427,3.072321,0.067267,14.998870
0.000000,0.000000,1.507128,2.636417,0.000000,1.147251,2.578464,0.611199,10.235473
0.000000,0.000000,3.520797,2.395776,0.000000,2.029779,3.102277,0.062265,11.704373
0.000000,0.000000,1.776112,3.154510,0.000000,1.276707,2.727442,0.055458,11.457115
0.000000,0.000000,1.628382,3.115587,0.000000,0.951592,2.564112,0.638578,10.161184
0.000000,0.000000,1.680817,2.283620,0.000000,2.449907,3.431209,0.062625,9.479888
0.000000,0.000000,1.591131,2.212276,0.000000,1.452249,3.409002,0.760676,27.229464
0.000000,0.000000,1.891289,2.766986,0.000000,1.830383,2.819837,0.058061,11.910069
0.000000,0.000000,2.151305,2.111844,0.000000,1.100914,2.606529,0.524447,10.185227
0.000000,0.000000,1.605888,2.123199,0.000000,1.829209,2.848843,0.053930,9.203325
0.000000,0.000000,2.005868,2.528578,0.000000,2.787416,2.187525,0.460144,10.563347
0.000000,0.000000,1.739803,1.940999,0.000000,1.750960,2.612466,0.046054,10.270221
0.000000,0.000000,1.841481,2.149852,0.000000,1.281325,2.508186,0.463343,9.500335
0.000000,0.000000,1.714684,2.206187,0.000000,1.806122,3.367135,0.056075,25.243551
0.000000,0.000000,1.389637,2.257302,0.000000,1.244851,2.203558,0.424067,10.143179
0.000000,0.000000,3.137145,1.977088,0.000000,1.629619,2.582885,0.045651,10.099087
0.000000,0.000000,2.218665,2.302461,0.000000,0.988791,2.290726,0.368328,9.845802
0.000000,0.000000,1.568162,1.847431,0.000000,1.555621,2.542039,0.045853,8.112071
0.000000,0.000000,1.476294,2.146252,0.000000,0.960840,2.122931,0.406065,8.837533
0.000000,0.000000,1.487828,1.889519,0.000000,1.516821,26.531420,0.070706,7.888809
0.000000,0.000000,2.133240,2.145091,0.000000,1.068230,2.062521,0.384400,33.680627
0.000000,0.000000,1.940637,2.073949,0.000000,1.749203,2.825638,0.043860,8.637442
0.000000,0.000000,4.310709,2.180739,0.000000,1.085283,2.073023,0.350005,12.240897
0.000000,0.000000,1.789217,3.307035,0.000000,1.780525,2.633452,0.391198,9.669062
0.000000,0.000000,1.643706,2.174223,0.000000,1.447889,2.963393,0.147894,9.781124
0.000000,0.000000,1.761470,2.019504,0.000000,1.247009,2.434176,0.375095,9.437596
0.000000,0.000000,1.676211,1.972667,0.000000,1.763234,2.900373,0.044370,8.807767
0.000000,0.000000,1.902747,2.075400,0.000000,1.354618,2.559272,0.420036,9.905726
0.000000,0.000000,1.599815,2.420489,0.000000,1.816514,2.843859,0.050230,29.188737
0.000000,0.000000,3.442300,2.165944,0.000000,1.258927,3.077701,0.410230,11.520961
0.000000,0.000000,1.482119,2.649159,0.000000,1.661236,3.115598,0.044900,10.046402
0.000000,0.000000,1.951929,2.035824,0.000000,1.019827,2.676907,0.437543,9.979060
0.000000,0.000000,1.865764,1.942299,0.000000,2.249223,3.282570,0.050111,9.051935
0.000000,0.000000,1.599037,2.068865,0.000000,1.126720,2.771792,0.627204,10.480857
0.000000,0.000000,1.634336,2.020848,0.000000,2.321642,3.606992,0.052797,9.375429
0.000000,0.000000,1.645108,2.109148,0.000000,1.392545,3.007942,0.501608,23.326304
0.000000,0.000000,2.489436,2.381664,0.000000,1.857670,3.687385,0.052051,11.134805
0.000000,0.000000,1.655078,2.210045,0.000000,1.178774,2.934413,0.457448,10.748145
0.000000,0.000000,1.856930,2.593669,0.000000,2.421250,3.400477,0.054808,10.276705
0.000000,0.000000,1.987172,2.322683,0.000000,1.081452,2.932792,0.571112,11.638415
0.000000,0.000000,1.892242,2.320907,0.000000,2.551552,3.441476,0.065808,10.080992
0.000000,0.000000,1.415161,2.488131,0.000000,2.653579,3.633544,0.694859,11.432753
0.000000,0.000000,1.525043,2.640946,0.000000,4.174378,3.833459,0.067784,26.495518
0.000000,0.000000,1.609699,2.405992,0.000000,1.375485,3.464107,0.694701,13.600412
0.000000,0.000000,1.623134,2.911382,0.000000,4.941882,4.700845,0.074149,11.533578
0.000000,0.000000,1.796446,2.472907,0.000000,1.563694,3.813618,0.067699,15.559948
0.000000,0.000000,1.459761,3.065154,0.000000,1.309446,3.249751,0.814118,11.494722
0.000000,0.000000,1.659682,4.080163,0.000000,2.661743,27.200006,0.078102,12.663597
0.000000,0.000000,1.706746,3.732925,0.000000,1.494334,3.542073,0.068957,37.033007
0.000000,0.000000,2.247706,2.473476,0.000000,1.113233,2.901701,0.721600,11.300716
0.000000,0.000000,2.390695,2.310646,0.000000,2.735212,3.958391,0.063081,10.802711
0.000000,0.000000,3.544778,2.394045,0.000000,1.256162,3.342202,0.063698,14.231647
0.000000,0.000000,2.353106,2.198239,0.000000,1.259624,2.447756,0.707160,10.596621
0.000000,0.000000,2.884809,2.312529,0.000000,2.365380,3.672580,0.056827,11.013742
0.000000,0.000000,1.741635,2.932381,0.000000,1.575998,2.877716,0.059538,12.033788
0.000000,0.000000,1.562666,2.153513,0.000000,1.009831,2.694007,0.595093,23.216616
0.000000,0.000000,1.515880,2.413962,0.000000,2.021583,3.676127,0.057099,9.542274
0.000000,0.000000,1.626318,2.235096,0.000000,1.206611,2.773343,0.054444,10.860559
0.000000,0.000000,1.549928,2.265916,0.000000,1.029395,2.556388,0.625603,9.105755
0.000000,0.000000,1.715297,3.717083,0.000000,3.383026,3.574168,0.058192,10.907302
0.000000,0.000000,1.737025,2.464342,0.000000,2.781622,27.154196,0.090262,12.571943
0.000000,0.000000,1.498282,2.225662,0.000000,0.999513,2.629755,0.712402,35.376175
0.000000,0.000000,3.636783,2.719374,0.000000,2.580345,3.989926,0.061793,12.114271
0.000000,0.000000,2.251648,2.316697,0.000000,1.294232,3.265506,0.059109,12.510407
0.000000,0.000000,3.326403,2.239283,0.000000,1.125139,2.807528,0.611270,11.439936
0.000000,0.000000,1.547987,3.172320,0.000000,2.282688,3.912932,0.058565,10.572607
0.000000,0.000000,2.176930,2.907566,0.000000,1.635238,3.854846,0.062125,12.671149
